id,failure
26684,0.21992282594016807
26685,0.1577304510746957
26686,0.16942049248601432
26687,0.2236737627050176
26688,0.2078673653278696
26689,0.19173892618545393
26690,0.14400153610647348
26691,0.1674429336290598
26692,0.2111305058706467
26693,0.1677476780538675
26694,0.1509863180676159
26695,0.26390460251918085
26696,0.21013731629253968
26697,0.14851924845153405
26698,0.17845710084858765
26699,0.120161439207638
26700,0.1516643377513346
26701,0.17021889214451313
26702,0.2292720431172245
26703,0.16772638535766393
26704,0.16041173166805348
26705,0.23008267279187128
26706,0.20709105055215446
26707,0.18089530549151053
26708,0.19271884564148092
26709,0.11892392888979836
26710,0.21737162469639304
26711,0.18659488585130635
26712,0.1545378990506467
26713,0.3094714087610517
26714,0.23576379294565392
26715,0.2032960433011695
26716,0.17879090566282277
26717,0.15529552059245175
26718,0.19267615020759768
26719,0.18676966270856246
26720,0.14501994171685467
26721,0.11604948894808559
26722,0.25288458382520823
26723,0.16343305419344292
26724,0.18204177650348563
26725,0.17309507704143842
26726,0.15329574146289004
26727,0.16021427602681942
26728,0.15439940602909416
26729,0.18087559307454906
26730,0.1968409058229301
26731,0.24398862913782388
26732,0.16583363874036508
26733,0.18498112170528558
26734,0.18365959978038648
26735,0.22193647137502706
26736,0.15383710166649806
26737,0.14312541938669956
26738,0.1742844458216402
26739,0.30281181070536967
26740,0.17662227971623912
26741,0.26310980498322706
26742,0.2406498732161133
26743,0.23705203203019584
26744,0.1807220243744003
26745,0.19858894868622531
26746,0.1512274747636398
26747,0.2074444720506563
26748,0.11769182789297658
26749,0.2165999989192936
26750,0.14228226621213996
26751,0.1829321366982375
26752,0.19563444012765005
26753,0.14821048911515008
26754,0.1757002519836424
26755,0.12544745480360728
26756,0.1376777083422672
26757,0.21922272222439337
26758,0.23638214173340266
26759,0.19355708775343042
26760,0.21711717861908808
26761,0.1582902695525928
26762,0.1221780418443461
26763,0.17499056683992611
26764,0.16172141270636695
26765,0.15619863975586948
26766,0.12336290839254274
26767,0.14784940201888208
26768,0.2059512325952016
26769,0.13629702303520558
26770,0.26277835450623777
26771,0.1711186978942013
26772,0.12126897438730828
26773,0.1700219763801826
26774,0.28626552766425245
26775,0.14610690200776028
26776,0.1217078907213129
26777,0.15025548019051105
26778,0.19149350207623372
26779,0.21097677247572488
26780,0.1534592213841533
26781,0.17820379291578914
26782,0.23980793828875013
26783,0.32294137986768134
26784,0.1299614241069454
26785,0.18142773140846621
26786,0.12445707845764048
26787,0.12028704894723868
26788,0.17495455138666732
26789,0.23246029041215183
26790,0.12240631704636862
26791,0.21837406206923238
26792,0.2029741328466202
26793,0.2192214316980302
26794,0.1575510895389775
26795,0.19504124389903868
26796,0.20041288227485324
26797,0.17072486414193655
26798,0.17015162152423188
26799,0.2070780787970213
26800,0.1906517084041296
26801,0.22474702063996435
26802,0.19973992621592454
26803,0.1892260758600083
26804,0.18792959113823782
26805,0.20689236809239583
26806,0.23748167157639788
26807,0.20738329166879468
26808,0.20291637697486326
26809,0.23378059803944462
26810,0.18806735556348428
26811,0.14189425163456576
26812,0.1702163049713998
26813,0.19891754757561197
26814,0.23324041371426507
26815,0.17887429181610148
26816,0.20845235256409644
26817,0.1979763286504999
26818,0.12456336063502196
26819,0.16925911583107525
26820,0.12172879576350276
26821,0.13535778437905444
26822,0.21946190134655452
26823,0.14376430092190845
26824,0.20193386194666774
26825,0.2001652791816955
26826,0.11877227933269295
26827,0.16107820639269538
26828,0.2519624312203797
26829,0.1352343705456328
26830,0.17090663803613984
26831,0.13436859331999645
26832,0.18342422256989255
26833,0.22219046854578117
26834,0.29788790088111383
26835,0.16370095959525044
26836,0.2080250717327547
26837,0.21657358837489865
26838,0.12101525735520086
26839,0.1921030387196959
26840,0.1685549840967863
26841,0.1468613455341069
26842,0.27511346116684615
26843,0.23405380528268105
26844,0.23410205309143242
26845,0.1550943522235953
26846,0.3521649060913259
26847,0.193957819426028
26848,0.13578195692597989
26849,0.17526915541523144
26850,0.1866685088827627
26851,0.16553458831056556
26852,0.2009411613523989
26853,0.15294913649807154
26854,0.379594633220467
26855,0.18696562935846556
26856,0.2605569191254288
26857,0.14110263121191088
26858,0.16307130769121447
26859,0.1318139392242185
26860,0.1926644404555444
26861,0.16728379067227694
26862,0.15560683225847674
26863,0.1329253665831863
26864,0.18527731096335395
26865,0.12667173016408945
26866,0.2384037222316479
26867,0.17578122471738802
26868,0.18759140046833564
26869,0.3080473517185452
26870,0.15061358664148242
26871,0.1781088318460077
26872,0.1799875662473097
26873,0.17484524307247437
26874,0.14022216457744618
26875,0.09814986642927301
26876,0.15178522197879152
26877,0.18551317922496302
26878,0.2790470927011449
26879,0.14486146378629294
26880,0.16834542386195367
26881,0.18016333478605562
26882,0.17595437707924105
26883,0.19136373855838967
26884,0.1921654750301022
26885,0.195011976311553
26886,0.16769737963274667
26887,0.16994129237108846
26888,0.12534594384341424
26889,0.17981329533284152
26890,0.1577828842679434
26891,0.10056607073773009
26892,0.1475902682642522
26893,0.16520653912785624
26894,0.2582237985001487
26895,0.2803067629059088
26896,0.2643305066149208
26897,0.14592803685967115
26898,0.1521818747109743
26899,0.1763297126168768
26900,0.12584356903409472
26901,0.19265116307873414
26902,0.15874662705160994
26903,0.15644942875967266
26904,0.13407250293834877
26905,0.21616926911076045
26906,0.20535997292721014
26907,0.1684873122620867
26908,0.1909394918840966
26909,0.239513824200956
26910,0.1840436929145016
26911,0.15643830621434882
26912,0.11737356709169158
26913,0.206678873716913
26914,0.1112981945884795
26915,0.18898887641926426
26916,0.12518469394105974
26917,0.2450144996247185
26918,0.18190526987968075
26919,0.20526956815379083
26920,0.20061795982571093
26921,0.1325863609693304
26922,0.2007017032902211
26923,0.2502896406483569
26924,0.11675674010980334
26925,0.10176019071770681
26926,0.23204997944981828
26927,0.2830063851938936
26928,0.17508245446653958
26929,0.20875118991555108
26930,0.17831627503351513
26931,0.17784168189523
26932,0.14248661233796983
26933,0.148189179218504
26934,0.12726783023599195
26935,0.11807818799223951
26936,0.1693159511183354
26937,0.14730501982028713
26938,0.1501210595780897
26939,0.20603692756853378
26940,0.10984747142816402
26941,0.13400888278283354
26942,0.18572071547507904
26943,0.16116629819605402
26944,0.16835786015276716
26945,0.29771644778746686
26946,0.2616551768892262
26947,0.16202517577230985
26948,0.12746266436450893
26949,0.19651266924161515
26950,0.17485294519403297
26951,0.16815555099708304
26952,0.2067137368766342
26953,0.20123785103697925
26954,0.2538554639574511
26955,0.1414351480235867
26956,0.1472443885993326
26957,0.18477451130604425
26958,0.13007955730516796
26959,0.21837632173086136
26960,0.18581541990670736
26961,0.20387917020095253
26962,0.16886957644196587
26963,0.2104425993414575
26964,0.1302192252880597
26965,0.14084845682766445
26966,0.2316470038336199
26967,0.20882537158222708
26968,0.1354677147376981
26969,0.26336822864522336
26970,0.25692825396301716
26971,0.24446278945800892
26972,0.16257349024991197
26973,0.16555409218133205
26974,0.2173930586109204
26975,0.1561930673318448
26976,0.14409723209981654
26977,0.20712011190613305
26978,0.26519352397754525
26979,0.11989547222981772
26980,0.18972235518660227
26981,0.11959701033975315
26982,0.19950998034148792
26983,0.22807279146830184
26984,0.14604726710439137
26985,0.14596563914849636
26986,0.2585240059622539
26987,0.17253583732875186
26988,0.18043205718132632
26989,0.14594268700603946
26990,0.20435337213671462
26991,0.20580454855977165
26992,0.15371563466218177
26993,0.320201719974105
26994,0.2198351315975462
26995,0.1623355313181841
26996,0.15499062271543398
26997,0.21146123046477475
26998,0.1824301989145036
26999,0.15774416586178341
27000,0.21460915028815525
27001,0.1386700440383741
27002,0.20608379642094532
27003,0.17320501385066497
27004,0.17534444399095575
27005,0.2620616688377117
27006,0.1516762263165943
27007,0.17414022487189965
27008,0.2735335237431513
27009,0.20915748583357258
27010,0.13691880649519922
27011,0.16410749878320743
27012,0.23552478772671714
27013,0.19776720839755005
27014,0.19664183294313084
27015,0.1244701112545832
27016,0.11082621983106558
27017,0.2235158426922182
27018,0.24756650816481274
27019,0.1964479861121761
27020,0.16251531642082825
27021,0.18390142036421425
27022,0.15895807063522704
27023,0.25141488670819584
27024,0.13518940534670373
27025,0.32162201972071
27026,0.155402665908886
27027,0.1615194696642636
27028,0.1638218725155338
27029,0.2008056297656559
27030,0.349447004399647
27031,0.144697752185105
27032,0.16184613352610724
27033,0.1416649684724809
27034,0.12156166900844632
27035,0.24593166771669564
27036,0.17985076766269711
27037,0.14710272130413135
27038,0.23064251968165675
27039,0.1668254571261003
27040,0.12407151141093051
27041,0.2177167386684905
27042,0.19314143011397514
27043,0.13022107385102233
27044,0.21132265794536947
27045,0.15399503907518672
27046,0.09937671041996504
27047,0.17105707041734042
27048,0.17059939307572233
27049,0.14185828480054177
27050,0.18531639031169408
27051,0.2316749760987009
27052,0.22009984737924154
27053,0.14201881393871774
27054,0.1577876457444049
27055,0.18997954040450754
27056,0.1519733652471776
27057,0.17814080738052246
27058,0.1871926860635949
27059,0.1741009576318208
27060,0.193216745211799
27061,0.16705812559483652
27062,0.20511173956179463
27063,0.13152672354919287
27064,0.16139180541612713
27065,0.11792987448039344
27066,0.1333546618599502
27067,0.29027935475975863
27068,0.17357722179106927
27069,0.09837868070751521
27070,0.19092530644636377
27071,0.18139625848662566
27072,0.32700777834079375
27073,0.3367781309175562
27074,0.2745399895641446
27075,0.1253558588018255
27076,0.19710752522165906
27077,0.17855243140464153
27078,0.12783858592998842
27079,0.19612840764762393
27080,0.12971504849344243
27081,0.15822678830838077
27082,0.14026633177655404
27083,0.11015802173118336
27084,0.27839962863334705
27085,0.18068467123512041
27086,0.20894997659874756
27087,0.18605899318344526
27088,0.28506378257292037
27089,0.11874450726076721
27090,0.14145195817957568
27091,0.16265426520798532
27092,0.11538743656665806
27093,0.15628169266436898
27094,0.1811540467539035
27095,0.2228201773920826
27096,0.17148247973025108
27097,0.19432825956392258
27098,0.15499757665479164
27099,0.2007674763952662
27100,0.11289724775097501
27101,0.15320135711303362
27102,0.16964940954155608
27103,0.126614215828064
27104,0.1886322430756889
27105,0.14546464633873088
27106,0.33112683768391626
27107,0.15311154710043395
27108,0.23143362368242815
27109,0.12978496333600545
27110,0.21204507595199323
27111,0.21260904769689096
27112,0.15604165697001363
27113,0.1621900164372356
27114,0.16296576126543202
27115,0.2119378182893446
27116,0.2620965232122631
27117,0.13004579173229353
27118,0.13205683439808075
27119,0.15437275243989573
27120,0.2307824128117754
27121,0.14023086422475506
27122,0.218427229677661
27123,0.19661315635867177
27124,0.37701608181896235
27125,0.11171073869704734
27126,0.1811993918123703
27127,0.24112864974303447
27128,0.16762907316339304
27129,0.19092248546109022
27130,0.15233561008420038
27131,0.1262979519447404
27132,0.14324849870610923
27133,0.1988174298782845
27134,0.234945634066842
27135,0.27350561902121834
27136,0.1796258748802685
27137,0.15156747266384518
27138,0.20119176570119685
27139,0.2490711918957893
27140,0.12246768839550622
27141,0.22983628414927487
27142,0.3262198444889118
27143,0.1631844324847524
27144,0.15682460280313457
27145,0.12143234668672535
27146,0.12882957997913655
27147,0.1536387586772226
27148,0.1621453410821553
27149,0.21190292356419152
27150,0.14429333236993153
27151,0.12380224686710355
27152,0.16550631529887816
27153,0.20409106593863574
27154,0.16192982559375604
27155,0.2661546868286115
27156,0.15666213461520082
27157,0.2160912251534227
27158,0.1770753834238258
27159,0.15611763282786587
27160,0.1527802694900341
27161,0.12344109142176761
27162,0.1777822132163363
27163,0.19473645886271218
27164,0.17075862790687507
27165,0.14464776771056978
27166,0.19319383260337294
27167,0.18253846305846363
27168,0.20848368383037896
27169,0.17126219342481527
27170,0.2429840200719453
27171,0.15262164163425096
27172,0.174124068495121
27173,0.13063153926637652
27174,0.17175126780817873
27175,0.14214507664116188
27176,0.18440150000766672
27177,0.1787786329185138
27178,0.17357888661903617
27179,0.2104390783869569
27180,0.15422354263314741
27181,0.18045653704129333
27182,0.13473863155273638
27183,0.2727496343562762
27184,0.2662012076776716
27185,0.25132123276466134
27186,0.1439406628801293
27187,0.25753650763462754
27188,0.23614544682870725
27189,0.17737922309318507
27190,0.19949903035961777
27191,0.16488394723954364
27192,0.23074619720341083
27193,0.12749530756480623
27194,0.19119088802201673
27195,0.24203535679657767
27196,0.22032550449813124
27197,0.19528572565124527
27198,0.15752823614188569
27199,0.1927515767062114
27200,0.15788486488260386
27201,0.18819091986417283
27202,0.22891233078457762
27203,0.20756470822796041
27204,0.19790624656288222
27205,0.19059418141812007
27206,0.12961510280148586
27207,0.18374559161871687
27208,0.21545585755960517
27209,0.17757464085631935
27210,0.1869395636673753
27211,0.2545911431512423
27212,0.15817729833004626
27213,0.18267714080426842
27214,0.18469095516939005
27215,0.15313558736855656
27216,0.21024307883511897
27217,0.1558506611207628
27218,0.17730059112674185
27219,0.14072927210385183
27220,0.15000302129599233
27221,0.199393259427167
27222,0.17918647863070658
27223,0.20178536757340584
27224,0.2081315385772585
27225,0.2047884856574658
27226,0.15478528428184532
27227,0.21576082046439232
27228,0.17207026988860707
27229,0.1836771274802059
27230,0.15657361529358502
27231,0.22113637007508297
27232,0.21445206902582087
27233,0.15566310615574666
27234,0.16835321832275954
27235,0.1744383341322744
27236,0.22807700079496576
27237,0.1685764285394247
27238,0.1634496840250748
27239,0.15549981690821899
27240,0.18718812807488625
27241,0.2017838694132439
27242,0.12477657910212454
27243,0.14799812639441434
27244,0.20431781764158433
27245,0.15394645628222883
27246,0.18315233030271316
27247,0.17538878546983724
27248,0.20703989173622386
27249,0.1307153657353277
27250,0.20652340873273659
27251,0.1928443409828896
27252,0.19725811323364278
27253,0.1958641318073992
27254,0.16679220523589142
27255,0.18681680820868896
27256,0.21308627157066304
27257,0.2541991299866787
27258,0.23125352186463005
27259,0.19580395527569963
27260,0.16724634239333652
27261,0.17175847586264437
27262,0.23863150384393206
27263,0.1411255109354034
27264,0.1808644178118208
27265,0.15608502046590386
27266,0.14809934363324082
27267,0.3193358489489034
27268,0.13340111942975794
27269,0.18545339637942357
27270,0.14286314170399703
27271,0.16614169833208348
27272,0.14366848694210185
27273,0.19577742206541776
27274,0.1919790429220496
27275,0.2133947622561668
27276,0.1372597870472116
27277,0.17088692564575392
27278,0.15924773972940406
27279,0.1670143290817361
27280,0.15580484137170497
27281,0.32747733662414596
27282,0.14915626334170057
27283,0.15475184955269378
27284,0.2282653379423024
27285,0.28429407196426504
27286,0.19247666781701647
27287,0.18445022445293324
27288,0.29803350979177745
27289,0.19638699393927872
27290,0.30864133939823574
27291,0.2504538714906055
27292,0.16346095419834877
27293,0.16767079112010794
27294,0.22551030993828283
27295,0.13697593167640923
27296,0.1749834742046496
27297,0.19776871280598965
27298,0.19644887906815756
27299,0.16597553146532995
27300,0.19288846463694737
27301,0.15746743031085356
27302,0.20997041380355527
27303,0.16175096456655658
27304,0.22107247679054226
27305,0.20581926738537057
27306,0.2553952787739622
27307,0.17640415148062946
27308,0.20597702311618668
27309,0.22524450279060967
27310,0.1438797332637113
27311,0.19450709064110833
27312,0.17579881058502667
27313,0.14073683840119092
27314,0.17343583388360106
27315,0.21987816717248027
27316,0.40100596378124836
27317,0.18525924941090302
27318,0.15063750900110554
27319,0.22057436622752538
27320,0.1824894927424627
27321,0.1579151198857682
27322,0.17967396398304997
27323,0.19453202726378832
27324,0.12690938654248643
27325,0.1324489544962544
27326,0.1388620213130548
27327,0.1339443621402191
27328,0.13268612406253036
27329,0.20725576748858227
27330,0.15425248741327918
27331,0.14432254424936858
27332,0.18427633713407532
27333,0.2702249218638413
27334,0.20985600779431401
27335,0.20199669509283122
27336,0.18336495360013214
27337,0.13969761989045104
27338,0.1723203721288332
27339,0.23576843804716416
27340,0.18274085768377582
27341,0.13433965220998584
27342,0.28141810808008033
27343,0.3268833594438266
27344,0.25074712176726127
27345,0.15919852607911253
27346,0.20609468014851537
27347,0.12490177084301916
27348,0.2654677758009061
27349,0.2527591580253925
27350,0.17831769621360608
27351,0.1790695520760709
27352,0.25122174496834704
27353,0.18208729956348577
27354,0.214307565036462
27355,0.1861126816737852
27356,0.17043027877863437
27357,0.15731623801104136
27358,0.17263010067358928
27359,0.3611474923825635
27360,0.15644400727554392
27361,0.18080414486222313
27362,0.2202870500916291
27363,0.191098862132211
27364,0.154398632497663
27365,0.18620725388296605
27366,0.1634692421977817
27367,0.17603267197220765
27368,0.27758512225672144
27369,0.16147041962969721
27370,0.19727128204959835
27371,0.14368608947650918
27372,0.23781257674151546
27373,0.19180014293170844
27374,0.2278633688587629
27375,0.23255607924139826
27376,0.16436589345891683
27377,0.13252214207927632
27378,0.21940462777714437
27379,0.15767500105418064
27380,0.19228616768346551
27381,0.16963403603754498
27382,0.1447615216739741
27383,0.14713458901074014
27384,0.21142464536706407
27385,0.12334665631034694
27386,0.16535310724566646
27387,0.16037792735828954
27388,0.1533733798201191
27389,0.22048754965662615
27390,0.15908717297048702
27391,0.1737221487799101
27392,0.18515235636525684
27393,0.2748151734910394
27394,0.17596224944292585
27395,0.19229314987617907
27396,0.22727009594230926
27397,0.16146503145879645
27398,0.2041060960633818
27399,0.2025030428000586
27400,0.1706775814694552
27401,0.23635890975058693
27402,0.1901576887149241
27403,0.1778027726530137
27404,0.4347761857860314
27405,0.22032668485567314
27406,0.2112943083435511
27407,0.19995525897864264
27408,0.1338317799580613
27409,0.16146292352966024
27410,0.13424433001578331
27411,0.1337137280449761
27412,0.16757096723789192
27413,0.27349593778073217
27414,0.17462617476591624
27415,0.20833338804801785
27416,0.18237753901454595
27417,0.12607493003118336
27418,0.19721344542431024
27419,0.22315215654732012
27420,0.25164776545172796
27421,0.13739268715939013
27422,0.20970529436534754
27423,0.146083995295023
27424,0.12009087790204509
27425,0.15513668493809277
27426,0.16854146070841014
27427,0.1734015174031257
27428,0.22120894094345903
27429,0.2039475076541682
27430,0.1474765555624756
27431,0.2099035586362728
27432,0.15682511550851946
27433,0.17243508975478808
27434,0.23139181083030358
27435,0.17860113187217216
27436,0.13340100915477945
27437,0.20020988738863196
27438,0.13373049784347607
27439,0.1353294030852262
27440,0.1491608431789392
27441,0.14731052271780182
27442,0.19404071033053352
27443,0.14454228445571612
27444,0.2410140181639345
27445,0.17004170387564813
27446,0.18036408222684425
27447,0.20768532477779444
27448,0.1719826801746188
27449,0.1759870958547978
27450,0.2285434021417965
27451,0.1332233166726472
27452,0.19292844097025627
27453,0.22040476929912078
27454,0.16090319390911587
27455,0.14725700064872677
27456,0.12616663979055492
27457,0.17613885626890832
27458,0.10551512576944114
27459,0.2878138397403598
27460,0.1678581930413547
27461,0.17486760939104062
27462,0.16838430658771206
27463,0.15306780360920247
27464,0.17213923078413856
27465,0.15311265466967633
27466,0.2147550007028282
27467,0.17438755983449206
27468,0.20001820887836005
27469,0.2500381677045608
27470,0.12979191621287692
27471,0.11850821392355426
27472,0.14785339477257792
27473,0.14082786402540134
27474,0.1882612352336272
27475,0.18826367984547107
27476,0.18318991009102048
27477,0.2986570613053834
27478,0.17787010281780039
27479,0.283566653798623
27480,0.16621039744728192
27481,0.23322746521477397
27482,0.180434424392565
27483,0.15540260037398407
27484,0.2306339720844136
27485,0.20304924925716758
27486,0.2301247998123463
27487,0.16810651136175697
27488,0.1300755503122043
27489,0.12953337542847682
27490,0.16146790859959462
27491,0.21117815212005417
27492,0.13912796162951124
27493,0.18137949211589943
27494,0.20155301019521762
27495,0.15682845322223563
27496,0.2127143943795205
27497,0.2539640387546855
27498,0.15144698045240665
27499,0.13296632370228897
27500,0.2101858635698705
27501,0.23312920789187594
27502,0.23152988553251855
27503,0.15748385464719156
27504,0.1883030511896035
27505,0.1444369195956628
27506,0.13961292904242217
27507,0.23731174234919458
27508,0.2491412013443311
27509,0.14334257862890984
27510,0.1382858944948174
27511,0.15218667517233747
27512,0.19936832717605157
27513,0.16836442853481218
27514,0.17028059874062948
27515,0.2000454749128992
27516,0.14336054699089051
27517,0.16243268920834053
27518,0.14477881525319802
27519,0.2137726572990442
27520,0.14394907063114748
27521,0.1522479466603893
27522,0.14728693071130977
27523,0.1837404481356269
27524,0.17526852920677188
27525,0.21489955523591106
27526,0.17028149110968363
27527,0.3684559899107506
27528,0.21568218315273324
27529,0.1730101801822105
27530,0.11450530059657933
27531,0.23310990308800783
27532,0.15905719430158102
27533,0.1870142051083734
27534,0.17015308029670514
27535,0.1685288245083846
27536,0.1744514778312859
27537,0.16497547759973627
27538,0.13537254314619115
27539,0.26031708591420916
27540,0.1425635897148937
27541,0.14721894219752454
27542,0.14087131541696477
27543,0.2519398394642101
27544,0.18017001624981108
27545,0.15906995410681452
27546,0.4493469447165551
27547,0.24012085464376892
27548,0.2912850990830758
27549,0.16132324341502213
27550,0.19918965631339985
27551,0.15178666303001642
27552,0.2350551631316096
27553,0.18379453763468545
27554,0.16146780615351025
27555,0.19011539977069586
27556,0.169561224744094
27557,0.22350876159509828
27558,0.12119179156868838
27559,0.2982850315446877
27560,0.19640426701883398
27561,0.29755562397457536
27562,0.20332507252192927
27563,0.22856599552026496
27564,0.30329184657727287
27565,0.2257946222923885
27566,0.15431740089071516
27567,0.15488006868516746
27568,0.31942574883442965
27569,0.1644395941101715
27570,0.30084164997182594
27571,0.1490573433614155
27572,0.16088510065722847
27573,0.2276163070768356
27574,0.2897860295149207
27575,0.2568959157898464
27576,0.1943039318090871
27577,0.1730621160986661
27578,0.2665519296079273
27579,0.1749840977559502
27580,0.18799426968040225
27581,0.18273306717231425
27582,0.15057194868125456
27583,0.15532233973269524
27584,0.17685940247513798
27585,0.21705569919782486
27586,0.1928414314346836
27587,0.2739690440903168
27588,0.23473581591655188
27589,0.15774237128404095
27590,0.1519482487024856
27591,0.18044910438019662
27592,0.1459103023038398
27593,0.20442772079370986
27594,0.1801963401494843
27595,0.1660867382906236
27596,0.1732985071160381
27597,0.14446185885998414
27598,0.224371589749767
27599,0.21233885165031868
27600,0.2187610926087501
27601,0.17998996967485062
27602,0.15878460003499148
27603,0.2637409084484871
27604,0.2213122712487315
27605,0.14200067513433975
27606,0.19028388481282815
27607,0.2144435753012227
27608,0.18916534126185747
27609,0.11053067713321427
27610,0.16477478815278615
27611,0.17264676736090848
27612,0.18988609537329457
27613,0.1958459350979461
27614,0.30512696100606157
27615,0.10847483892824131
27616,0.19785436544311202
27617,0.16439487843780654
27618,0.14971956167053446
27619,0.16066096562657137
27620,0.1742114544497958
27621,0.16063970133542455
27622,0.24451751759588125
27623,0.14126281254757828
27624,0.14357018954924763
27625,0.2360738927534849
27626,0.14488515493343912
27627,0.17314995959991022
27628,0.22970705577031902
27629,0.1865321519340163
27630,0.19883168285089214
27631,0.12384421071408458
27632,0.18761525253164377
27633,0.15854904570024264
27634,0.41231852469090924
27635,0.16213971939716143
27636,0.2519822889142174
27637,0.21965409777350114
27638,0.153268551411558
27639,0.18073296772652822
27640,0.21252935459715416
27641,0.10813558769868697
27642,0.14251939904820873
27643,0.21392866986311015
27644,0.1469576032800379
27645,0.17764465676070665
27646,0.20047001682009094
27647,0.24654729025738623
27648,0.13578719621779617
27649,0.1541198894694813
27650,0.17806482866921258
27651,0.14208811525604795
27652,0.1555571627930753
27653,0.19648884497152494
27654,0.17870767789150746
27655,0.19920814832570669
27656,0.20555650532319875
27657,0.20748669703660733
27658,0.27702065543967513
27659,0.1379775680140941
27660,0.14991946424366132
27661,0.20791632042802827
27662,0.19351763927969384
27663,0.1555148496880923
27664,0.14229025163700218
27665,0.18266923376593236
27666,0.17824034877217884
27667,0.1882846598466937
27668,0.11799649878045426
27669,0.12503176108066072
27670,0.1541847415837779
27671,0.2178331206429962
27672,0.20231606267818375
27673,0.1283936543776057
27674,0.1952774790555945
27675,0.17060336367555567
27676,0.21253800136368572
27677,0.18248260530886246
27678,0.17686128167024678
27679,0.13499733752753584
27680,0.27814576900561633
27681,0.14350824165313839
27682,0.20163145837145036
27683,0.17133589046296827
27684,0.15724152966707283
27685,0.18116751523280875
27686,0.14719254706294446
27687,0.14527998938230047
27688,0.1409614522570626
27689,0.1351373531338254
27690,0.11744737392078072
27691,0.33154175851789586
27692,0.17845998231835764
27693,0.23917292227663767
27694,0.20046491828263052
27695,0.17472610451354964
27696,0.2941803706796963
27697,0.28159454001227957
27698,0.13949160737724367
27699,0.14134977399589277
27700,0.20978337185623885
27701,0.1349120266868182
27702,0.16040511824209785
27703,0.16545455123049757
27704,0.2488914461619342
27705,0.19052892892912196
27706,0.11868010648352675
27707,0.19884854027723334
27708,0.14354082280650943
27709,0.16510184273890183
27710,0.16172098612406097
27711,0.30958629688109895
27712,0.13892446535942465
27713,0.18267738523852406
27714,0.23343464022759566
27715,0.16049241876977702
27716,0.27561120058444555
27717,0.14803850958683712
27718,0.16182384008745956
27719,0.16529908765510812
27720,0.13960230915321897
27721,0.1399197377858148
27722,0.2101218611846497
27723,0.18951666743662396
27724,0.35394610532529236
27725,0.15380262825348115
27726,0.17041912151645955
27727,0.16196481637263296
27728,0.12095836402893093
27729,0.1319314447429965
27730,0.19507734587702003
27731,0.13967603331885478
27732,0.1651638218202619
27733,0.19293375851727645
27734,0.1770142635015464
27735,0.23897191244726781
27736,0.2799413097271586
27737,0.2823318884327342
